image_name,instrument,split,concept,question_id,phrase_used,question,answer
toka_train5.jpg,toka,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_train5.jpg,toka,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the rural communities of Assam.
toka_train5.jpg,toka,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of bamboo.
toka_train5.jpg,toka,train,parts,q4,phrase_1,What are the parts of this instrument?,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_train5.jpg,toka,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a sharp, dry clicking sound."
toka_train5.jpg,toka,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by both men and women.
toka_train5.jpg,toka,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by clapping the two bamboo pieces against each other.
toka_train5.jpg,toka,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a bamboo clapper percussion instrument.
toka_train5.jpg,toka,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_train6.jpg,toka,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_train6.jpg,toka,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the rural communities of Assam.
toka_train6.jpg,toka,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of bamboo.
toka_train6.jpg,toka,train,parts,q4,phrase_2,List the main parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_train6.jpg,toka,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a sharp, dry clicking sound."
toka_train6.jpg,toka,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_train6.jpg,toka,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by clapping the two bamboo pieces against each other.
toka_train6.jpg,toka,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a bamboo clapper percussion instrument.
toka_train6.jpg,toka,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_train7.jpg,toka,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_train7.jpg,toka,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the rural communities of Assam.
toka_train7.jpg,toka,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of bamboo.
toka_train7.jpg,toka,train,parts,q4,phrase_1,What are the parts of this instrument?,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_train7.jpg,toka,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a sharp, dry clicking sound."
toka_train7.jpg,toka,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by both men and women.
toka_train7.jpg,toka,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by clapping the two bamboo pieces against each other.
toka_train7.jpg,toka,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a bamboo clapper percussion instrument.
toka_train7.jpg,toka,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_train8.jpg,toka,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_train8.jpg,toka,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the rural communities of Assam.
toka_train8.jpg,toka,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of bamboo.
toka_train8.jpg,toka,train,parts,q4,phrase_2,List the main parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_train8.jpg,toka,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a sharp, dry clicking sound."
toka_train8.jpg,toka,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by both men and women.
toka_train8.jpg,toka,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by clapping the two bamboo pieces against each other.
toka_train8.jpg,toka,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a bamboo clapper percussion instrument.
toka_train8.jpg,toka,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_train9.jpg,toka,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_train9.jpg,toka,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the rural communities of Assam.
toka_train9.jpg,toka,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of bamboo.
toka_train9.jpg,toka,train,parts,q4,phrase_1,What are the parts of this instrument?,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_train9.jpg,toka,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a sharp, dry clicking sound."
toka_train9.jpg,toka,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_train9.jpg,toka,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by clapping the two bamboo pieces against each other.
toka_train9.jpg,toka,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a bamboo clapper percussion instrument.
toka_train9.jpg,toka,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_val1.jpg,toka,validation,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_val1.jpg,toka,validation,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
toka_val1.jpg,toka,validation,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of bamboo.
toka_val1.jpg,toka,validation,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_val1.jpg,toka,validation,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a sharp, dry clicking sound."
toka_val1.jpg,toka,validation,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_val1.jpg,toka,validation,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by clapping the two bamboo pieces against each other.
toka_val1.jpg,toka,validation,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a bamboo clapper percussion instrument.
toka_val1.jpg,toka,validation,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_val2.jpg,toka,validation,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_val2.jpg,toka,validation,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
toka_val2.jpg,toka,validation,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of bamboo.
toka_val2.jpg,toka,validation,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_val2.jpg,toka,validation,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a sharp, dry clicking sound."
toka_val2.jpg,toka,validation,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_val2.jpg,toka,validation,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by clapping the two bamboo pieces against each other.
toka_val2.jpg,toka,validation,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a bamboo clapper percussion instrument.
toka_val2.jpg,toka,validation,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_val3.jpg,toka,validation,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_val3.jpg,toka,validation,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
toka_val3.jpg,toka,validation,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of bamboo.
toka_val3.jpg,toka,validation,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_val3.jpg,toka,validation,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a sharp, dry clicking sound."
toka_val3.jpg,toka,validation,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_val3.jpg,toka,validation,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by clapping the two bamboo pieces against each other.
toka_val3.jpg,toka,validation,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a bamboo clapper percussion instrument.
toka_val3.jpg,toka,validation,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_val4.jpg,toka,validation,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_val4.jpg,toka,validation,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
toka_val4.jpg,toka,validation,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of bamboo.
toka_val4.jpg,toka,validation,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_val4.jpg,toka,validation,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a sharp, dry clicking sound."
toka_val4.jpg,toka,validation,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_val4.jpg,toka,validation,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by clapping the two bamboo pieces against each other.
toka_val4.jpg,toka,validation,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a bamboo clapper percussion instrument.
toka_val4.jpg,toka,validation,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_val5.jpg,toka,validation,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_val5.jpg,toka,validation,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
toka_val5.jpg,toka,validation,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of bamboo.
toka_val5.jpg,toka,validation,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_val5.jpg,toka,validation,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a sharp, dry clicking sound."
toka_val5.jpg,toka,validation,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_val5.jpg,toka,validation,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by clapping the two bamboo pieces against each other.
toka_val5.jpg,toka,validation,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a bamboo clapper percussion instrument.
toka_val5.jpg,toka,validation,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_test1.jpg,toka,test,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_test1.jpg,toka,test,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
toka_test1.jpg,toka,test,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of bamboo.
toka_test1.jpg,toka,test,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_test1.jpg,toka,test,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a sharp, dry clicking sound."
toka_test1.jpg,toka,test,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_test1.jpg,toka,test,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by clapping the two bamboo pieces against each other.
toka_test1.jpg,toka,test,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a bamboo clapper percussion instrument.
toka_test1.jpg,toka,test,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_test2.jpg,toka,test,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_test2.jpg,toka,test,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
toka_test2.jpg,toka,test,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of bamboo.
toka_test2.jpg,toka,test,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_test2.jpg,toka,test,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a sharp, dry clicking sound."
toka_test2.jpg,toka,test,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_test2.jpg,toka,test,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by clapping the two bamboo pieces against each other.
toka_test2.jpg,toka,test,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a bamboo clapper percussion instrument.
toka_test2.jpg,toka,test,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_test3.jpg,toka,test,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_test3.jpg,toka,test,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
toka_test3.jpg,toka,test,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of bamboo.
toka_test3.jpg,toka,test,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_test3.jpg,toka,test,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a sharp, dry clicking sound."
toka_test3.jpg,toka,test,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_test3.jpg,toka,test,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by clapping the two bamboo pieces against each other.
toka_test3.jpg,toka,test,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a bamboo clapper percussion instrument.
toka_test3.jpg,toka,test,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_test4.jpg,toka,test,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_test4.jpg,toka,test,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
toka_test4.jpg,toka,test,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of bamboo.
toka_test4.jpg,toka,test,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_test4.jpg,toka,test,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a sharp, dry clicking sound."
toka_test4.jpg,toka,test,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_test4.jpg,toka,test,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by clapping the two bamboo pieces against each other.
toka_test4.jpg,toka,test,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a bamboo clapper percussion instrument.
toka_test4.jpg,toka,test,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
toka_test5.jpg,toka,test,festival,q1,phrase_3,In which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
toka_test5.jpg,toka,test,origin,q2,phrase_3,Where did this instrument originate?,It originated in the rural communities of Assam.
toka_test5.jpg,toka,test,material,q3,phrase_3,What material is this instrument made of?,This instrument is made of bamboo.
toka_test5.jpg,toka,test,parts,q4,phrase_3,Name the major parts of this instrument.,"The main parts of this instrument are two bamboo pieces, hinged joint, and striking ends."
toka_test5.jpg,toka,test,sound,q5,phrase_3,What sound does this instrument produce?,"This instrument produces a sharp, dry clicking sound."
toka_test5.jpg,toka,test,traditional_player,q6,phrase_3,Which gender traditionally plays this instrument?,This instrument is traditionally played by both men and women.
toka_test5.jpg,toka,test,playing_method,q7,phrase_3,How is this instrument played?,This instrument is played by clapping the two bamboo pieces against each other.
toka_test5.jpg,toka,test,instrument_type,q8,phrase_3,What type of musical instrument is this?,This is a bamboo clapper percussion instrument.
toka_test5.jpg,toka,test,description,q9,phrase_3,"Give a description of this instrument including its cultural significance, and role in Assamese music.","The Toka is a traditional Assamese percussion instrument made entirely from bamboo, consisting of two pieces joined and clapped together rhythmically. Its sharp, dry clicking sound provides rhythmic accompaniment that complements heavier instruments like the Dhol. Toka is played by both men and women, making it an inclusive instrument in Assamese folk music."
khutitaal_train1.jpg,khutitaal,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
khutitaal_train1.jpg,khutitaal,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
khutitaal_train1.jpg,khutitaal,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of bell metal. 
khutitaal_train1.jpg,khutitaal,train,parts,q4,phrase_2,List the main parts of this instrument.,The main parts of this instrument are two small cymbal discs and connecting cord.
khutitaal_train1.jpg,khutitaal,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a bright, high-pitched ringing sound."
khutitaal_train1.jpg,khutitaal,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by both men and women.
khutitaal_train1.jpg,khutitaal,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by striking the two metal discs against each other.
khutitaal_train1.jpg,khutitaal,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a small paired metal cymbal percussion instrument.
khutitaal_train1.jpg,khutitaal,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Khuti-Taal is a small paired cymbal instrument made of bell metal, a brass alloy traditionally crafted in the Brahmaputra valley of Assam. It consists of two small metal discs connected by a cord and struck together to produce a bright, high-pitched ringing sound that provides rhythmic accompaniment during Bihu performances. The Khuti-Taal is traditionally played by both men and women and is commonly used alongside the Dhol and Pepa during Rongali Bihu performances. Its metallic timbre and compact size make it an important rhythm-keeping instrument in Assamese folk music."
khutitaal_train10.jpg,khutitaal,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
khutitaal_train10.jpg,khutitaal,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the Brahmaputra valley of Assam.
khutitaal_train10.jpg,khutitaal,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of bell metal. 
khutitaal_train10.jpg,khutitaal,train,parts,q4,phrase_1,What are the parts of this instrument?,The main parts of this instrument are two small cymbal discs and connecting cord.
khutitaal_train10.jpg,khutitaal,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a bright, high-pitched ringing sound."
khutitaal_train10.jpg,khutitaal,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by both men and women.
khutitaal_train10.jpg,khutitaal,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by striking the two metal discs against each other.
khutitaal_train10.jpg,khutitaal,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a small paired metal cymbal percussion instrument.
khutitaal_train10.jpg,khutitaal,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Khuti-Taal is a small paired cymbal instrument made of bell metal, a brass alloy traditionally crafted in the Brahmaputra valley of Assam. It consists of two small metal discs connected by a cord and struck together to produce a bright, high-pitched ringing sound that provides rhythmic accompaniment during Bihu performances. The Khuti-Taal is traditionally played by both men and women and is commonly used alongside the Dhol and Pepa during Rongali Bihu performances. Its metallic timbre and compact size make it an important rhythm-keeping instrument in Assamese folk music."
khutitaal_train11.jpg,khutitaal,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
khutitaal_train11.jpg,khutitaal,train,origin,q2,phrase_2,From which place does this instrument originate?,It originated in the Brahmaputra valley of Assam.
khutitaal_train11.jpg,khutitaal,train,material,q3,phrase_2,Which material is used to make this instrument?,This instrument is made of bell metal. 
khutitaal_train11.jpg,khutitaal,train,parts,q4,phrase_2,List the main parts of this instrument.,The main parts of this instrument are two small cymbal discs and connecting cord.
khutitaal_train11.jpg,khutitaal,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a bright, high-pitched ringing sound."
khutitaal_train11.jpg,khutitaal,train,traditional_player,q6,phrase_1,Who traditionally plays this instrument?,This instrument is traditionally played by both men and women.
khutitaal_train11.jpg,khutitaal,train,playing_method,q7,phrase_1,How do you play this instrument?,This instrument is played by striking the two metal discs against each other.
khutitaal_train11.jpg,khutitaal,train,instrument_type,q8,phrase_1,Which type of musical instrument does this belong to?,This is a small paired metal cymbal percussion instrument.
khutitaal_train11.jpg,khutitaal,train,description,q9,phrase_2,"Explain this instrument's cultural importance, and musical role.","The Khuti-Taal is a small paired cymbal instrument made of bell metal, a brass alloy traditionally crafted in the Brahmaputra valley of Assam. It consists of two small metal discs connected by a cord and struck together to produce a bright, high-pitched ringing sound that provides rhythmic accompaniment during Bihu performances. The Khuti-Taal is traditionally played by both men and women and is commonly used alongside the Dhol and Pepa during Rongali Bihu performances. Its metallic timbre and compact size make it an important rhythm-keeping instrument in Assamese folk music."
khutitaal_train12.jpg,khutitaal,train,festival,q1,phrase_1,What festival is this instrument played in?,It is played during Rongali Bihu which is the spring festival of Assam.
khutitaal_train12.jpg,khutitaal,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
khutitaal_train12.jpg,khutitaal,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of bell metal. 
khutitaal_train12.jpg,khutitaal,train,parts,q4,phrase_1,What are the parts of this instrument?,The main parts of this instrument are two small cymbal discs and connecting cord.
khutitaal_train12.jpg,khutitaal,train,sound,q5,phrase_2,What type of sound is produced by this instrument?,"This instrument produces a bright, high-pitched ringing sound."
khutitaal_train12.jpg,khutitaal,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by both men and women.
khutitaal_train12.jpg,khutitaal,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by striking the two metal discs against each other.
khutitaal_train12.jpg,khutitaal,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a small paired metal cymbal percussion instrument.
khutitaal_train12.jpg,khutitaal,train,description,q9,phrase_1,"Describe this instrument—its cultural significance, and use in Assamese music.","The Khuti-Taal is a small paired cymbal instrument made of bell metal, a brass alloy traditionally crafted in the Brahmaputra valley of Assam. It consists of two small metal discs connected by a cord and struck together to produce a bright, high-pitched ringing sound that provides rhythmic accompaniment during Bihu performances. The Khuti-Taal is traditionally played by both men and women and is commonly used alongside the Dhol and Pepa during Rongali Bihu performances. Its metallic timbre and compact size make it an important rhythm-keeping instrument in Assamese folk music."
khutitaal_train13.jpg,khutitaal,train,festival,q1,phrase_2,During which festival is this instrument played?,It is played during Rongali Bihu which is the spring festival of Assam.
khutitaal_train13.jpg,khutitaal,train,origin,q2,phrase_1,What is the origin place of this instrument?,It originated in the Brahmaputra valley of Assam.
khutitaal_train13.jpg,khutitaal,train,material,q3,phrase_1,What is this instrument made from?,This instrument is made of bell metal. 
khutitaal_train13.jpg,khutitaal,train,parts,q4,phrase_2,List the main parts of this instrument.,The main parts of this instrument are two small cymbal discs and connecting cord.
khutitaal_train13.jpg,khutitaal,train,sound,q5,phrase_1,What kind of sound does this instrument make?,"This instrument produces a bright, high-pitched ringing sound."
khutitaal_train13.jpg,khutitaal,train,traditional_player,q6,phrase_2,Which gender plays this instrument traditionally?,This instrument is traditionally played by both men and women.
khutitaal_train13.jpg,khutitaal,train,playing_method,q7,phrase_2,What is the method of playing this instrument?,This instrument is played by striking the two metal discs against each other.
khutitaal_train13.jpg,khutitaal,train,instrument_type,q8,phrase_2,What type of musical instrument can this be classified as?,This is a small paired metal cymbal percussion instrument.
